Ticker,Filing Fiscal Year,Filing Fiscal Period,Period Type,Start Date,End Date,Filing Date,Form,Metric,XBRL Tag,Value,Unit,Accession,Frame
AAPL,2023,Q3,Annual,2021-09-26,2022-06-25,2023-08-04,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,171495000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2022-03-27,2022-06-25,2023-08-04,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,47074000000,USD,0000320193-23-000077,CY2022Q2
AAPL,2023,Q3,Annual,2021-09-26,2022-06-25,2023-08-04,10-Q,Gross Profit,GrossProfit,132687000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2022-03-27,2022-06-25,2023-08-04,10-Q,Gross Profit,GrossProfit,35885000000,USD,0000320193-23-000077,CY2022Q2
AAPL,2023,Q3,Annual,2021-09-26,2022-06-25,2023-08-04,10-Q,Income Tax,IncomeTaxExpenseBenefit,15364000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2022-03-27,2022-06-25,2023-08-04,10-Q,Income Tax,IncomeTaxExpenseBenefit,3624000000,USD,0000320193-23-000077,CY2022Q2
AAPL,2023,Q3,Annual,2021-09-26,2022-06-25,2023-08-04,10-Q,Net Income,NetIncomeLoss,79082000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2022-03-27,2022-06-25,2023-08-04,10-Q,Net Income,NetIncomeLoss,19442000000,USD,0000320193-23-000077,CY2022Q2
AAPL,2023,Q3,Annual,2021-09-26,2022-06-25,2023-08-04,10-Q,Operating Income,OperatingIncomeLoss,94543000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2022-03-27,2022-06-25,2023-08-04,10-Q,Operating Income,OperatingIncomeLoss,23076000000,USD,0000320193-23-000077,CY2022Q2
AAPL,2023,Q3,Annual,2021-09-26,2022-06-25,2023-08-04,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,94446000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2022-03-27,2022-06-25,2023-08-04,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,23066000000,USD,0000320193-23-000077,CY2022Q2
AAPL,2023,Q3,Annual,2021-09-26,2022-06-25,2023-08-04,10-Q,R&D,ResearchAndDevelopmentExpense,19490000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2022-03-27,2022-06-25,2023-08-04,10-Q,R&D,ResearchAndDevelopmentExpense,6797000000,USD,0000320193-23-000077,CY2022Q2
AAPL,2023,Q3,Annual,2021-09-26,2022-06-25,2023-08-04,10-Q,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,304182000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2022-03-27,2022-06-25,2023-08-04,10-Q,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,82959000000,USD,0000320193-23-000077,CY2022Q2
AAPL,2023,Q3,Annual,2021-09-26,2022-06-25,2023-08-04,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,18654000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2022-03-27,2022-06-25,2023-08-04,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,6012000000,USD,0000320193-23-000077,CY2022Q2
AAPL,2023,Q3,Instant,,2022-06-25,2023-08-04,10-Q,Stockholders Equity,StockholdersEquity,58107000000,USD,0000320193-23-000077,CY2022Q2I
AAPL,2023,Q3,Instant,,2022-09-24,2023-08-04,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,23646000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Instant,,2022-09-24,2023-08-04,10-Q,Stockholders Equity,StockholdersEquity,50672000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Instant,,2022-09-24,2023-08-04,10-Q,Total Assets,Assets,352755000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Instant,,2022-09-24,2023-08-04,10-Q,Total Liabilities,Liabilities,302083000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Instant,,2023-04-01,2023-08-04,10-Q,Stockholders Equity,StockholdersEquity,62158000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Instant,,2023-07-01,2023-08-04,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,28408000000,USD,0000320193-23-000077,CY2023Q2I
AAPL,2023,Q3,Annual,2022-09-25,2023-07-01,2023-08-04,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,165066000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2023-04-02,2023-07-01,2023-08-04,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,45384000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Annual,2022-09-25,2023-07-01,2023-08-04,10-Q,Gross Profit,GrossProfit,128721000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2023-04-02,2023-07-01,2023-08-04,10-Q,Gross Profit,GrossProfit,36413000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Annual,2022-09-25,2023-07-01,2023-08-04,10-Q,Income Tax,IncomeTaxExpenseBenefit,12699000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2023-04-02,2023-07-01,2023-08-04,10-Q,Income Tax,IncomeTaxExpenseBenefit,2852000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Annual,2022-09-25,2023-07-01,2023-08-04,10-Q,Net Income,NetIncomeLoss,74039000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2023-04-02,2023-07-01,2023-08-04,10-Q,Net Income,NetIncomeLoss,19881000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Annual,2022-09-25,2023-07-01,2023-08-04,10-Q,Operating Income,OperatingIncomeLoss,87332000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2023-04-02,2023-07-01,2023-08-04,10-Q,Operating Income,OperatingIncomeLoss,22998000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Annual,2022-09-25,2023-07-01,2023-08-04,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,86738000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2023-04-02,2023-07-01,2023-08-04,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,22733000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Annual,2022-09-25,2023-07-01,2023-08-04,10-Q,R&D,ResearchAndDevelopmentExpense,22608000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2023-04-02,2023-07-01,2023-08-04,10-Q,R&D,ResearchAndDevelopmentExpense,7442000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Annual,2022-09-25,2023-07-01,2023-08-04,10-Q,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,293787000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2023-04-02,2023-07-01,2023-08-04,10-Q,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,81797000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Annual,2022-09-25,2023-07-01,2023-08-04,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,18781000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Quarter,2023-04-02,2023-07-01,2023-08-04,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,5973000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Instant,,2023-07-01,2023-08-04,10-Q,Stockholders Equity,StockholdersEquity,60274000000,USD,0000320193-23-000077,
AAPL,2023,Q3,Instant,,2023-07-01,2023-08-04,10-Q,Total Assets,Assets,335038000000,USD,0000320193-23-000077,CY2023Q2I
AAPL,2023,Q3,Instant,,2023-07-01,2023-08-04,10-Q,Total Liabilities,Liabilities,274764000000,USD,0000320193-23-000077,CY2023Q2I
AAPL,2024,FY,Instant,,2021-09-25,2024-11-01,10-K,Stockholders Equity,StockholdersEquity,63090000000,USD,0000320193-24-000123,CY2021Q3I
AAPL,2024,FY,Annual,2021-09-26,2022-09-24,2024-11-01,10-K,Cost of Revenue,CostOfGoodsAndServicesSold,223546000000,USD,0000320193-24-000123,CY2022
AAPL,2024,FY,Annual,2021-09-26,2022-09-24,2024-11-01,10-K,Gross Profit,GrossProfit,170782000000,USD,0000320193-24-000123,CY2022
AAPL,2024,FY,Annual,2021-09-26,2022-09-24,2024-11-01,10-K,Income Tax,IncomeTaxExpenseBenefit,19300000000,USD,0000320193-24-000123,CY2022
AAPL,2024,FY,Annual,2021-09-26,2022-09-24,2024-11-01,10-K,Net Income,NetIncomeLoss,99803000000,USD,0000320193-24-000123,CY2022
AAPL,2024,FY,Annual,2021-09-26,2022-09-24,2024-11-01,10-K,Operating Income,OperatingIncomeLoss,119437000000,USD,0000320193-24-000123,CY2022
AAPL,2024,FY,Annual,2021-09-26,2022-09-24,2024-11-01,10-K,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,119103000000,USD,0000320193-24-000123,CY2022
AAPL,2024,FY,Annual,2021-09-26,2022-09-24,2024-11-01,10-K,R&D,ResearchAndDevelopmentExpense,26251000000,USD,0000320193-24-000123,CY2022
AAPL,2024,FY,Annual,2021-09-26,2022-09-24,2024-11-01,10-K,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,394328000000,USD,0000320193-24-000123,CY2022
AAPL,2024,FY,Annual,2021-09-26,2022-09-24,2024-11-01,10-K,SG&A,SellingGeneralAndAdministrativeExpense,25094000000,USD,0000320193-24-000123,CY2022
AAPL,2024,FY,Instant,,2022-09-24,2024-11-01,10-K,Stockholders Equity,StockholdersEquity,50672000000,USD,0000320193-24-000123,
AAPL,2024,FY,Instant,,2023-09-30,2024-11-01,10-K,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,29965000000,USD,0000320193-24-000123,CY2023Q3I
AAPL,2024,FY,Annual,2022-09-25,2023-09-30,2024-11-01,10-K,Cost of Revenue,CostOfGoodsAndServicesSold,214137000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2022-09-25,2023-09-30,2024-11-01,10-K,Gross Profit,GrossProfit,169148000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2022-09-25,2023-09-30,2024-11-01,10-K,Income Tax,IncomeTaxExpenseBenefit,16741000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2022-09-25,2023-09-30,2024-11-01,10-K,Net Income,NetIncomeLoss,96995000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2022-09-25,2023-09-30,2024-11-01,10-K,Operating Income,OperatingIncomeLoss,114301000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2022-09-25,2023-09-30,2024-11-01,10-K,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,113736000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2022-09-25,2023-09-30,2024-11-01,10-K,R&D,ResearchAndDevelopmentExpense,29915000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2022-09-25,2023-09-30,2024-11-01,10-K,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,383285000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2022-09-25,2023-09-30,2024-11-01,10-K,SG&A,SellingGeneralAndAdministrativeExpense,24932000000,USD,0000320193-24-000123,
AAPL,2024,FY,Instant,,2023-09-30,2024-11-01,10-K,Stockholders Equity,StockholdersEquity,62146000000,USD,0000320193-24-000123,
AAPL,2024,FY,Instant,,2023-09-30,2024-11-01,10-K,Total Assets,Assets,352583000000,USD,0000320193-24-000123,CY2023Q3I
AAPL,2024,FY,Instant,,2023-09-30,2024-11-01,10-K,Total Liabilities,Liabilities,290437000000,USD,0000320193-24-000123,CY2023Q3I
AAPL,2024,FY,Instant,,2024-09-28,2024-11-01,10-K,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,29943000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2023-10-01,2024-09-28,2024-11-01,10-K,Cost of Revenue,CostOfGoodsAndServicesSold,210352000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2023-10-01,2024-09-28,2024-11-01,10-K,Gross Profit,GrossProfit,180683000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2023-10-01,2024-09-28,2024-11-01,10-K,Income Tax,IncomeTaxExpenseBenefit,29749000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2023-10-01,2024-09-28,2024-11-01,10-K,Net Income,NetIncomeLoss,93736000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2023-10-01,2024-09-28,2024-11-01,10-K,Operating Income,OperatingIncomeLoss,123216000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2023-10-01,2024-09-28,2024-11-01,10-K,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,123485000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2023-10-01,2024-09-28,2024-11-01,10-K,R&D,ResearchAndDevelopmentExpense,31370000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2023-10-01,2024-09-28,2024-11-01,10-K,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,391035000000,USD,0000320193-24-000123,
AAPL,2024,FY,Annual,2023-10-01,2024-09-28,2024-11-01,10-K,SG&A,SellingGeneralAndAdministrativeExpense,26097000000,USD,0000320193-24-000123,
AAPL,2024,FY,Instant,,2024-09-28,2024-11-01,10-K,Stockholders Equity,StockholdersEquity,56950000000,USD,0000320193-24-000123,
AAPL,2024,FY,Instant,,2024-09-28,2024-11-01,10-K,Total Assets,Assets,364980000000,USD,0000320193-24-000123,
AAPL,2024,FY,Instant,,2024-09-28,2024-11-01,10-K,Total Liabilities,Liabilities,308030000000,USD,0000320193-24-000123,
AAPL,2024,Q1,Instant,,2022-09-24,2024-02-02,10-Q,Stockholders Equity,StockholdersEquity,50672000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Quarter,2022-09-25,2022-12-31,2024-02-02,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,66822000000,USD,0000320193-24-000006,CY2022Q4
AAPL,2024,Q1,Quarter,2022-09-25,2022-12-31,2024-02-02,10-Q,Gross Profit,GrossProfit,50332000000,USD,0000320193-24-000006,CY2022Q4
AAPL,2024,Q1,Quarter,2022-09-25,2022-12-31,2024-02-02,10-Q,Income Tax,IncomeTaxExpenseBenefit,5625000000,USD,0000320193-24-000006,CY2022Q4
AAPL,2024,Q1,Quarter,2022-09-25,2022-12-31,2024-02-02,10-Q,Net Income,NetIncomeLoss,29998000000,USD,0000320193-24-000006,CY2022Q4
AAPL,2024,Q1,Quarter,2022-09-25,2022-12-31,2024-02-02,10-Q,Operating Income,OperatingIncomeLoss,36016000000,USD,0000320193-24-000006,CY2022Q4
AAPL,2024,Q1,Quarter,2022-09-25,2022-12-31,2024-02-02,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,35623000000,USD,0000320193-24-000006,CY2022Q4
AAPL,2024,Q1,Quarter,2022-09-25,2022-12-31,2024-02-02,10-Q,R&D,ResearchAndDevelopmentExpense,7709000000,USD,0000320193-24-000006,CY2022Q4
AAPL,2024,Q1,Quarter,2022-09-25,2022-12-31,2024-02-02,10-Q,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,117154000000,USD,0000320193-24-000006,CY2022Q4
AAPL,2024,Q1,Quarter,2022-09-25,2022-12-31,2024-02-02,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,6607000000,USD,0000320193-24-000006,CY2022Q4
AAPL,2024,Q1,Instant,,2022-12-31,2024-02-02,10-Q,Stockholders Equity,StockholdersEquity,56727000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Instant,,2023-09-30,2024-02-02,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,29965000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Instant,,2023-09-30,2024-02-02,10-Q,Stockholders Equity,StockholdersEquity,62146000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Instant,,2023-09-30,2024-02-02,10-Q,Total Assets,Assets,352583000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Instant,,2023-09-30,2024-02-02,10-Q,Total Liabilities,Liabilities,290437000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Instant,,2023-12-30,2024-02-02,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,40760000000,USD,0000320193-24-000006,CY2023Q4I
AAPL,2024,Q1,Quarter,2023-10-01,2023-12-30,2024-02-02,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,64720000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Quarter,2023-10-01,2023-12-30,2024-02-02,10-Q,Gross Profit,GrossProfit,54855000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Quarter,2023-10-01,2023-12-30,2024-02-02,10-Q,Income Tax,IncomeTaxExpenseBenefit,6407000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Quarter,2023-10-01,2023-12-30,2024-02-02,10-Q,Net Income,NetIncomeLoss,33916000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Quarter,2023-10-01,2023-12-30,2024-02-02,10-Q,Operating Income,OperatingIncomeLoss,40373000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Quarter,2023-10-01,2023-12-30,2024-02-02,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,40323000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Quarter,2023-10-01,2023-12-30,2024-02-02,10-Q,R&D,ResearchAndDevelopmentExpense,7696000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Quarter,2023-10-01,2023-12-30,2024-02-02,10-Q,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,119575000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Quarter,2023-10-01,2023-12-30,2024-02-02,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,6786000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Instant,,2023-12-30,2024-02-02,10-Q,Stockholders Equity,StockholdersEquity,74100000000,USD,0000320193-24-000006,
AAPL,2024,Q1,Instant,,2023-12-30,2024-02-02,10-Q,Total Assets,Assets,353514000000,USD,0000320193-24-000006,CY2023Q4I
AAPL,2024,Q1,Instant,,2023-12-30,2024-02-02,10-Q,Total Liabilities,Liabilities,279414000000,USD,0000320193-24-000006,CY2023Q4I
AAPL,2024,Q2,Instant,,2022-09-24,2024-05-03,10-Q,Stockholders Equity,StockholdersEquity,50672000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Instant,,2022-12-31,2024-05-03,10-Q,Stockholders Equity,StockholdersEquity,56727000000,USD,0000320193-24-000069,CY2022Q4I
AAPL,2024,Q2,YTD,2022-09-25,2023-04-01,2024-05-03,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,119682000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-01-01,2023-04-01,2024-05-03,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,52860000000,USD,0000320193-24-000069,CY2023Q1
AAPL,2024,Q2,YTD,2022-09-25,2023-04-01,2024-05-03,10-Q,Gross Profit,GrossProfit,92308000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-01-01,2023-04-01,2024-05-03,10-Q,Gross Profit,GrossProfit,41976000000,USD,0000320193-24-000069,CY2023Q1
AAPL,2024,Q2,YTD,2022-09-25,2023-04-01,2024-05-03,10-Q,Income Tax,IncomeTaxExpenseBenefit,9847000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-01-01,2023-04-01,2024-05-03,10-Q,Income Tax,IncomeTaxExpenseBenefit,4222000000,USD,0000320193-24-000069,CY2023Q1
AAPL,2024,Q2,YTD,2022-09-25,2023-04-01,2024-05-03,10-Q,Net Income,NetIncomeLoss,54158000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-01-01,2023-04-01,2024-05-03,10-Q,Net Income,NetIncomeLoss,24160000000,USD,0000320193-24-000069,CY2023Q1
AAPL,2024,Q2,YTD,2022-09-25,2023-04-01,2024-05-03,10-Q,Operating Income,OperatingIncomeLoss,64334000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-01-01,2023-04-01,2024-05-03,10-Q,Operating Income,OperatingIncomeLoss,28318000000,USD,0000320193-24-000069,CY2023Q1
AAPL,2024,Q2,YTD,2022-09-25,2023-04-01,2024-05-03,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,64005000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-01-01,2023-04-01,2024-05-03,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,28382000000,USD,0000320193-24-000069,CY2023Q1
AAPL,2024,Q2,YTD,2022-09-25,2023-04-01,2024-05-03,10-Q,R&D,ResearchAndDevelopmentExpense,15166000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-01-01,2023-04-01,2024-05-03,10-Q,R&D,ResearchAndDevelopmentExpense,7457000000,USD,0000320193-24-000069,CY2023Q1
AAPL,2024,Q2,YTD,2022-09-25,2023-04-01,2024-05-03,10-Q,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,211990000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-01-01,2023-04-01,2024-05-03,10-Q,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,94836000000,USD,0000320193-24-000069,CY2023Q1
AAPL,2024,Q2,YTD,2022-09-25,2023-04-01,2024-05-03,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,12808000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-01-01,2023-04-01,2024-05-03,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,6201000000,USD,0000320193-24-000069,CY2023Q1
AAPL,2024,Q2,Instant,,2023-04-01,2024-05-03,10-Q,Stockholders Equity,StockholdersEquity,62158000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Instant,,2023-09-30,2024-05-03,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,29965000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Instant,,2023-09-30,2024-05-03,10-Q,Stockholders Equity,StockholdersEquity,62146000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Instant,,2023-09-30,2024-05-03,10-Q,Total Assets,Assets,352583000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Instant,,2023-09-30,2024-05-03,10-Q,Total Liabilities,Liabilities,290437000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Instant,,2023-12-30,2024-05-03,10-Q,Stockholders Equity,StockholdersEquity,74100000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Instant,,2024-03-30,2024-05-03,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,32695000000,USD,0000320193-24-000069,CY2024Q1I
AAPL,2024,Q2,YTD,2023-10-01,2024-03-30,2024-05-03,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,113202000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-12-31,2024-03-30,2024-05-03,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,48482000000,USD,0000320193-24-000069,
AAPL,2024,Q2,YTD,2023-10-01,2024-03-30,2024-05-03,10-Q,Gross Profit,GrossProfit,97126000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-12-31,2024-03-30,2024-05-03,10-Q,Gross Profit,GrossProfit,42271000000,USD,0000320193-24-000069,
AAPL,2024,Q2,YTD,2023-10-01,2024-03-30,2024-05-03,10-Q,Income Tax,IncomeTaxExpenseBenefit,10829000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-12-31,2024-03-30,2024-05-03,10-Q,Income Tax,IncomeTaxExpenseBenefit,4422000000,USD,0000320193-24-000069,
AAPL,2024,Q2,YTD,2023-10-01,2024-03-30,2024-05-03,10-Q,Net Income,NetIncomeLoss,57552000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-12-31,2024-03-30,2024-05-03,10-Q,Net Income,NetIncomeLoss,23636000000,USD,0000320193-24-000069,
AAPL,2024,Q2,YTD,2023-10-01,2024-03-30,2024-05-03,10-Q,Operating Income,OperatingIncomeLoss,68273000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-12-31,2024-03-30,2024-05-03,10-Q,Operating Income,OperatingIncomeLoss,27900000000,USD,0000320193-24-000069,
AAPL,2024,Q2,YTD,2023-10-01,2024-03-30,2024-05-03,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,68381000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-12-31,2024-03-30,2024-05-03,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,28058000000,USD,0000320193-24-000069,
AAPL,2024,Q2,YTD,2023-10-01,2024-03-30,2024-05-03,10-Q,R&D,ResearchAndDevelopmentExpense,15599000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-12-31,2024-03-30,2024-05-03,10-Q,R&D,ResearchAndDevelopmentExpense,7903000000,USD,0000320193-24-000069,
AAPL,2024,Q2,YTD,2023-10-01,2024-03-30,2024-05-03,10-Q,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,210328000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-12-31,2024-03-30,2024-05-03,10-Q,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,90753000000,USD,0000320193-24-000069,
AAPL,2024,Q2,YTD,2023-10-01,2024-03-30,2024-05-03,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,13254000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Quarter,2023-12-31,2024-03-30,2024-05-03,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,6468000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Instant,,2024-03-30,2024-05-03,10-Q,Stockholders Equity,StockholdersEquity,74194000000,USD,0000320193-24-000069,
AAPL,2024,Q2,Instant,,2024-03-30,2024-05-03,10-Q,Total Assets,Assets,337411000000,USD,0000320193-24-000069,CY2024Q1I
AAPL,2024,Q2,Instant,,2024-03-30,2024-05-03,10-Q,Total Liabilities,Liabilities,263217000000,USD,0000320193-24-000069,CY2024Q1I
AAPL,2024,Q3,Instant,,2022-09-24,2024-08-02,10-Q,Stockholders Equity,StockholdersEquity,50672000000,USD,0000320193-24-000081,
AAPL,2024,Q3,Instant,,2023-04-01,2024-08-02,10-Q,Stockholders Equity,StockholdersEquity,62158000000,USD,0000320193-24-000081,CY2023Q1I
AAPL,2024,Q3,Annual,2022-09-25,2023-07-01,2024-08-02,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,165066000000,USD,0000320193-24-000081,
AAPL,2024,Q3,Quarter,2023-04-02,2023-07-01,2024-08-02,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,45384000000,USD,0000320193-24-000081,CY2023Q2
AAPL,2024,Q3,Annual,2022-09-25,2023-07-01,2024-08-02,10-Q,Gross Profit,GrossProfit,128721000000,USD,0000320193-24-000081,
